ÁREA;PUESTO;N;ID CONOCIMIENTO;CONOCIMIENTO;Nivel;Valor
FRESMEDICAL;I.DISEÑO_BIOMÉDICO;I.DISEÑO_BIOMÉDICO7;7;Conocimientos en ingenieria inversa de los accesorios necesarias para el diseño/fabrican de los productos;N3: 3 - 5 AÑO;3
FRESMEDICAL;I.DISEÑO_BIOMÉDICO;I.DISEÑO_BIOMÉDICO7;7;Conocimientos en ingenieria inversa de los accesorios necesarias para el diseño/fabrican de los productos;N1: 5 - 6,5 AÑOS;4
FRESMEDICAL;I.DISEÑO_BIOMÉDICO;I.DISEÑO_BIOMÉDICO7;7;Conocimientos en ingenieria inversa de los accesorios necesarias para el diseño/fabrican de los productos;N2: 6,5 - 8 AÑOS;4
FRESMEDICAL;I.DISEÑO_BIOMÉDICO;I.DISEÑO_BIOMÉDICO7;7;Conocimientos en ingenieria inversa de los accesorios necesarias para el diseño/fabrican de los productos;N3: 8 - 10 AÑOS;4
FRESMEDICAL;I.DISEÑO_BIOMÉDICO;I.DISEÑO_BIOMÉDICO7;7;Conocimientos en ingenieria inversa de los accesorios necesarias para el diseño/fabrican de los productos;N1: 10 - 13 AÑOS;5
FRESMEDICAL;I.DISEÑO_BIOMÉDICO;I.DISEÑO_BIOMÉDICO7;7;Conocimientos en ingenieria inversa de los accesorios necesarias para el diseño/fabrican de los productos;N2: 13 - 16 AÑOS;5
FRESMEDICAL;I.DISEÑO_BIOMÉDICO;I.DISEÑO_BIOMÉDICO7;7;Conocimientos en ingenieria inversa de los accesorios necesarias para el diseño/fabrican de los productos;N3: 16 - 20 AÑOS;5
FRESMEDICAL;I.DISEÑO_BIOMÉDICO;I.DISEÑO_BIOMÉDICO7;7;Conocimientos en ingenieria inversa de los accesorios necesarias para el diseño/fabrican de los productos;N1: 20 - 24 AÑOS;5
FRESMEDICAL;I.DISEÑO_BIOMÉDICO;I.DISEÑO_BIOMÉDICO7;7;Conocimientos en ingenieria inversa de los accesorios necesarias para el diseño/fabrican de los productos;N2: 24 - 30 AÑOS;5
FRESMEDICAL;I.DISEÑO_BIOMÉDICO;I.DISEÑO_BIOMÉDICO7;7;Conocimientos en ingenieria inversa de los accesorios necesarias para el diseño/fabrican de los productos;N3: 30 - 38 AÑOS;5
FRESMEDICAL;I.DISEÑO_BIOMÉDICO;I.DISEÑO_BIOMÉDICO8;8;Conocimientos en nuevas tendencias, i+d, etc. ;N0: Prácticas;0
FRESMEDICAL;I.DISEÑO_BIOMÉDICO;I.DISEÑO_BIOMÉDICO8;8;Conocimientos en nuevas tendencias, i+d, etc. ;N1: 6M A 1,5 AÑO;0
FRESMEDICAL;I.DISEÑO_BIOMÉDICO;I.DISEÑO_BIOMÉDICO8;8;Conocimientos en nuevas tendencias, i+d, etc. ;N2: 1,5 - 3 AÑO;1
FRESMEDICAL;I.DISEÑO_BIOMÉDICO;I.DISEÑO_BIOMÉDICO8;8;Conocimientos en nuevas tendencias, i+d, etc. ;N3: 3 - 5 AÑO;1
FRESMEDICAL;I.DISEÑO_BIOMÉDICO;I.DISEÑO_BIOMÉDICO8;8;Conocimientos en nuevas tendencias, i+d, etc. ;N1: 5 - 6,5 AÑOS;2
FRESMEDICAL;I.DISEÑO_BIOMÉDICO;I.DISEÑO_BIOMÉDICO8;8;Conocimientos en nuevas tendencias, i+d, etc. ;N2: 6,5 - 8 AÑOS;2
FRESMEDICAL;I.DISEÑO_BIOMÉDICO;I.DISEÑO_BIOMÉDICO8;8;Conocimientos en nuevas tendencias, i+d, etc. ;N3: 8 - 10 AÑOS;2
FRESMEDICAL;I.DISEÑO_BIOMÉDICO;I.DISEÑO_BIOMÉDICO8;8;Conocimientos en nuevas tendencias, i+d, etc. ;N1: 10 - 13 AÑOS;3
FRESMEDICAL;I.DISEÑO_BIOMÉDICO;I.DISEÑO_BIOMÉDICO8;8;Conocimientos en nuevas tendencias, i+d, etc. ;N2: 13 - 16 AÑOS;3
FRESMEDICAL;I.DISEÑO_BIOMÉDICO;I.DISEÑO_BIOMÉDICO8;8;Conocimientos en nuevas tendencias, i+d, etc. ;N3: 16 - 20 AÑOS;4
FRESMEDICAL;I.DISEÑO_BIOMÉDICO;I.DISEÑO_BIOMÉDICO8;8;Conocimientos en nuevas tendencias, i+d, etc. ;N1: 20 - 24 AÑOS;4
FRESMEDICAL;I.DISEÑO_BIOMÉDICO;I.DISEÑO_BIOMÉDICO8;8;Conocimientos en nuevas tendencias, i+d, etc. ;N2: 24 - 30 AÑOS;5
FRESMEDICAL;I.DISEÑO_BIOMÉDICO;I.DISEÑO_BIOMÉDICO8;8;Conocimientos en nuevas tendencias, i+d, etc. ;N3: 30 - 38 AÑOS;5
FRESMEDICAL;I.DISEÑO_BIOMÉDICO;I.DISEÑO_BIOMÉDICO9;9;Conocimiento de los procedimientos internos del área;N0: Prácticas;0
FRESMEDICAL;I.DISEÑO_BIOMÉDICO;I.DISEÑO_BIOMÉDICO9;9;Conocimiento de los procedimientos internos del área;N1: 6M A 1,5 AÑO;2
FRESMEDICAL;I.DISEÑO_BIOMÉDICO;I.DISEÑO_BIOMÉDICO9;9;Conocimiento de los procedimientos internos del área;N2: 1,5 - 3 AÑO;3
FRESMEDICAL;I.DISEÑO_BIOMÉDICO;I.DISEÑO_BIOMÉDICO9;9;Conocimiento de los procedimientos internos del área;N3: 3 - 5 AÑO;3
FRESMEDICAL;I.DISEÑO_BIOMÉDICO;I.DISEÑO_BIOMÉDICO9;9;Conocimiento de los procedimientos internos del área;N1: 5 - 6,5 AÑOS;4
FRESMEDICAL;I.DISEÑO_BIOMÉDICO;I.DISEÑO_BIOMÉDICO9;9;Conocimiento de los procedimientos internos del área;N2: 6,5 - 8 AÑOS;4
FRESMEDICAL;I.DISEÑO_BIOMÉDICO;I.DISEÑO_BIOMÉDICO9;9;Conocimiento de los procedimientos internos del área;N3: 8 - 10 AÑOS;4
FRESMEDICAL;I.DISEÑO_BIOMÉDICO;I.DISEÑO_BIOMÉDICO9;9;Conocimiento de los procedimientos internos del área;N1: 10 - 13 AÑOS;5
FRESMEDICAL;I.DISEÑO_BIOMÉDICO;I.DISEÑO_BIOMÉDICO9;9;Conocimiento de los procedimientos internos del área;N2: 13 - 16 AÑOS;5
FRESMEDICAL;I.DISEÑO_BIOMÉDICO;I.DISEÑO_BIOMÉDICO9;9;Conocimiento de los procedimientos internos del área;N3: 16 - 20 AÑOS;5
FRESMEDICAL;I.DISEÑO_BIOMÉDICO;I.DISEÑO_BIOMÉDICO9;9;Conocimiento de los procedimientos internos del área;N1: 20 - 24 AÑOS;5
FRESMEDICAL;I.DISEÑO_BIOMÉDICO;I.DISEÑO_BIOMÉDICO9;9;Conocimiento de los procedimientos internos del área;N2: 24 - 30 AÑOS;5
FRESMEDICAL;I.DISEÑO_BIOMÉDICO;I.DISEÑO_BIOMÉDICO9;9;Conocimiento de los procedimientos internos del área;N3: 30 - 38 AÑOS;5
FRESMEDICAL;I.DISEÑO_BIOMÉDICO;I.DISEÑO_BIOMÉDICO10;10;Conocimientos de normas y procedimientos (fichajes) de la empresa;N0: Prácticas;0
FRESMEDICAL;I.DISEÑO_BIOMÉDICO;I.DISEÑO_BIOMÉDICO10;10;Conocimientos de normas y procedimientos (fichajes) de la empresa;N1: 6M A 1,5 AÑO;2
FRESMEDICAL;I.DISEÑO_BIOMÉDICO;I.DISEÑO_BIOMÉDICO10;10;Conocimientos de normas y procedimientos (fichajes) de la empresa;N2: 1,5 - 3 AÑO;3
FRESMEDICAL;I.DISEÑO_BIOMÉDICO;I.DISEÑO_BIOMÉDICO10;10;Conocimientos de normas y procedimientos (fichajes) de la empresa;N3: 3 - 5 AÑO;3
FRESMEDICAL;I.DISEÑO_BIOMÉDICO;I.DISEÑO_BIOMÉDICO10;10;Conocimientos de normas y procedimientos (fichajes) de la empresa;N1: 5 - 6,5 AÑOS;4
FRESMEDICAL;I.DISEÑO_BIOMÉDICO;I.DISEÑO_BIOMÉDICO10;10;Conocimientos de normas y procedimientos (fichajes) de la empresa;N2: 6,5 - 8 AÑOS;4
FRESMEDICAL;I.DISEÑO_BIOMÉDICO;I.DISEÑO_BIOMÉDICO10;10;Conocimientos de normas y procedimientos (fichajes) de la empresa;N3: 8 - 10 AÑOS;4
FRESMEDICAL;I.DISEÑO_BIOMÉDICO;I.DISEÑO_BIOMÉDICO10;10;Conocimientos de normas y procedimientos (fichajes) de la empresa;N1: 10 - 13 AÑOS;5
FRESMEDICAL;I.DISEÑO_BIOMÉDICO;I.DISEÑO_BIOMÉDICO10;10;Conocimientos de normas y procedimientos (fichajes) de la empresa;N2: 13 - 16 AÑOS;5
FRESMEDICAL;I.DISEÑO_BIOMÉDICO;I.DISEÑO_BIOMÉDICO10;10;Conocimientos de normas y procedimientos (fichajes) de la empresa;N3: 16 - 20 AÑOS;5
FRESMEDICAL;I.DISEÑO_BIOMÉDICO;I.DISEÑO_BIOMÉDICO10;10;Conocimientos de normas y procedimientos (fichajes) de la empresa;N1: 20 - 24 AÑOS;5
FRESMEDICAL;I.DISEÑO_BIOMÉDICO;I.DISEÑO_BIOMÉDICO10;10;Conocimientos de normas y procedimientos (fichajes) de la empresa;N2: 24 - 30 AÑOS;5
FRESMEDICAL;I.DISEÑO_BIOMÉDICO;I.DISEÑO_BIOMÉDICO10;10;Conocimientos de normas y procedimientos (fichajes) de la empresa;N3: 30 - 38 AÑOS;5
FRESMEDICAL;I.DISEÑO_BIOMÉDICO;I.DISEÑO_BIOMÉDICO11;11;Conocimiento de uso correcto de FTP - ERP (pasar ordenes a otros departamentos);N0: Prácticas;0
FRESMEDICAL;I.DISEÑO_BIOMÉDICO;I.DISEÑO_BIOMÉDICO11;11;Conocimiento de uso correcto de FTP - ERP (pasar ordenes a otros departamentos);N1: 6M A 1,5 AÑO;2
FRESMEDICAL;I.DISEÑO_BIOMÉDICO;I.DISEÑO_BIOMÉDICO11;11;Conocimiento de uso correcto de FTP - ERP (pasar ordenes a otros departamentos);N2: 1,5 - 3 AÑO;3
FRESMEDICAL;I.DISEÑO_BIOMÉDICO;I.DISEÑO_BIOMÉDICO11;11;Conocimiento de uso correcto de FTP - ERP (pasar ordenes a otros departamentos);N3: 3 - 5 AÑO;3
FRESMEDICAL;I.DISEÑO_BIOMÉDICO;I.DISEÑO_BIOMÉDICO11;11;Conocimiento de uso correcto de FTP - ERP (pasar ordenes a otros departamentos);N1: 5 - 6,5 AÑOS;4
FRESMEDICAL;I.DISEÑO_BIOMÉDICO;I.DISEÑO_BIOMÉDICO11;11;Conocimiento de uso correcto de FTP - ERP (pasar ordenes a otros departamentos);N2: 6,5 - 8 AÑOS;4
FRESMEDICAL;I.DISEÑO_BIOMÉDICO;I.DISEÑO_BIOMÉDICO11;11;Conocimiento de uso correcto de FTP - ERP (pasar ordenes a otros departamentos);N3: 8 - 10 AÑOS;4
FRESMEDICAL;I.DISEÑO_BIOMÉDICO;I.DISEÑO_BIOMÉDICO11;11;Conocimiento de uso correcto de FTP - ERP (pasar ordenes a otros departamentos);N1: 10 - 13 AÑOS;5
FRESMEDICAL;I.DISEÑO_BIOMÉDICO;I.DISEÑO_BIOMÉDICO11;11;Conocimiento de uso correcto de FTP - ERP (pasar ordenes a otros departamentos);N2: 13 - 16 AÑOS;5
FRESMEDICAL;I.DISEÑO_BIOMÉDICO;I.DISEÑO_BIOMÉDICO11;11;Conocimiento de uso correcto de FTP - ERP (pasar ordenes a otros departamentos);N3: 16 - 20 AÑOS;5
FRESMEDICAL;I.DISEÑO_BIOMÉDICO;I.DISEÑO_BIOMÉDICO11;11;Conocimiento de uso correcto de FTP - ERP (pasar ordenes a otros departamentos);N1: 20 - 24 AÑOS;5
FRESMEDICAL;I.DISEÑO_BIOMÉDICO;I.DISEÑO_BIOMÉDICO11;11;Conocimiento de uso correcto de FTP - ERP (pasar ordenes a otros departamentos);N2: 24 - 30 AÑOS;5
FRESMEDICAL;I.DISEÑO_BIOMÉDICO;I.DISEÑO_BIOMÉDICO11;11;Conocimiento de uso correcto de FTP - ERP (pasar ordenes a otros departamentos);N3: 30 - 38 AÑOS;5
FRESMEDICAL;D.PROCESOS_Y_MC;D.PROCESOS_Y_MC1;1;Conocimientos en metodologías de Control de Procesos, análisis de datos y resolución de problemas;N1: 6M A 1,5 AÑO;1
FRESMEDICAL;D.PROCESOS_Y_MC;D.PROCESOS_Y_MC1;1;Conocimientos en metodologías de Control de Procesos, análisis de datos y resolución de problemas;N2: 1,5 - 3 AÑO;2
FRESMEDICAL;D.PROCESOS_Y_MC;D.PROCESOS_Y_MC1;1;Conocimientos en metodologías de Control de Procesos, análisis de datos y resolución de problemas;N3: 3 - 5 AÑO;3
FRESMEDICAL;D.PROCESOS_Y_MC;D.PROCESOS_Y_MC1;1;Conocimientos en metodologías de Control de Procesos, análisis de datos y resolución de problemas;N1: 5 - 6,5 AÑOS;3
FRESMEDICAL;D.PROCESOS_Y_MC;D.PROCESOS_Y_MC1;1;Conocimientos en metodologías de Control de Procesos, análisis de datos y resolución de problemas;N2: 6,5 - 8 AÑOS;3
FRESMEDICAL;D.PROCESOS_Y_MC;D.PROCESOS_Y_MC1;1;Conocimientos en metodologías de Control de Procesos, análisis de datos y resolución de problemas;N3: 8 - 10 AÑOS;4
FRESMEDICAL;D.PROCESOS_Y_MC;D.PROCESOS_Y_MC1;1;Conocimientos en metodologías de Control de Procesos, análisis de datos y resolución de problemas;N1: 10 - 13 AÑOS;4
FRESMEDICAL;D.PROCESOS_Y_MC;D.PROCESOS_Y_MC1;1;Conocimientos en metodologías de Control de Procesos, análisis de datos y resolución de problemas;N2: 13 - 16 AÑOS;5
FRESMEDICAL;D.PROCESOS_Y_MC;D.PROCESOS_Y_MC1;1;Conocimientos en metodologías de Control de Procesos, análisis de datos y resolución de problemas;N3: 16 - 20 AÑOS;5
FRESMEDICAL;D.PROCESOS_Y_MC;D.PROCESOS_Y_MC1;1;Conocimientos en metodologías de Control de Procesos, análisis de datos y resolución de problemas;N1: 20 - 24 AÑOS;5
FRESMEDICAL;D.PROCESOS_Y_MC;D.PROCESOS_Y_MC1;1;Conocimientos en metodologías de Control de Procesos, análisis de datos y resolución de problemas;N2: 24 - 30 AÑOS;5
FRESMEDICAL;D.PROCESOS_Y_MC;D.PROCESOS_Y_MC1;1;Conocimientos en metodologías de Control de Procesos, análisis de datos y resolución de problemas;N3: 30 - 38 AÑOS;5
FRESMEDICAL;D.PROCESOS_Y_MC;D.PROCESOS_Y_MC2;2;Conocimientos de fabricación de los productos médicos (titanio, resina y poliamida);N1: 6M A 1,5 AÑO;2
FRESMEDICAL;D.PROCESOS_Y_MC;D.PROCESOS_Y_MC2;2;Conocimientos de fabricación de los productos médicos (titanio, resina y poliamida);N2: 1,5 - 3 AÑO;3
FRESMEDICAL;D.PROCESOS_Y_MC;D.PROCESOS_Y_MC2;2;Conocimientos de fabricación de los productos médicos (titanio, resina y poliamida);N3: 3 - 5 AÑO;3
FRESMEDICAL;D.PROCESOS_Y_MC;D.PROCESOS_Y_MC2;2;Conocimientos de fabricación de los productos médicos (titanio, resina y poliamida);N1: 5 - 6,5 AÑOS;3
FRESMEDICAL;D.PROCESOS_Y_MC;D.PROCESOS_Y_MC2;2;Conocimientos de fabricación de los productos médicos (titanio, resina y poliamida);N2: 6,5 - 8 AÑOS;4
FRESMEDICAL;D.PROCESOS_Y_MC;D.PROCESOS_Y_MC2;2;Conocimientos de fabricación de los productos médicos (titanio, resina y poliamida);N3: 8 - 10 AÑOS;4
FRESMEDICAL;D.PROCESOS_Y_MC;D.PROCESOS_Y_MC2;2;Conocimientos de fabricación de los productos médicos (titanio, resina y poliamida);N1: 10 - 13 AÑOS;4
FRESMEDICAL;D.PROCESOS_Y_MC;D.PROCESOS_Y_MC2;2;Conocimientos de fabricación de los productos médicos (titanio, resina y poliamida);N2: 13 - 16 AÑOS;5
FRESMEDICAL;D.PROCESOS_Y_MC;D.PROCESOS_Y_MC2;2;Conocimientos de fabricación de los productos médicos (titanio, resina y poliamida);N3: 16 - 20 AÑOS;5
FRESMEDICAL;D.PROCESOS_Y_MC;D.PROCESOS_Y_MC2;2;Conocimientos de fabricación de los productos médicos (titanio, resina y poliamida);N1: 20 - 24 AÑOS;5
FRESMEDICAL;D.PROCESOS_Y_MC;D.PROCESOS_Y_MC2;2;Conocimientos de fabricación de los productos médicos (titanio, resina y poliamida);N2: 24 - 30 AÑOS;5
FRESMEDICAL;D.PROCESOS_Y_MC;D.PROCESOS_Y_MC2;2;Conocimientos de fabricación de los productos médicos (titanio, resina y poliamida);N3: 30 - 38 AÑOS;5
FRESMEDICAL;D.PROCESOS_Y_MC;D.PROCESOS_Y_MC3;3;Conocimientos en metodologías de optimización y mejora continua.;N1: 6M A 1,5 AÑO;1
FRESMEDICAL;D.PROCESOS_Y_MC;D.PROCESOS_Y_MC3;3;Conocimientos en metodologías de optimización y mejora continua.;N2: 1,5 - 3 AÑO;1
FRESMEDICAL;D.PROCESOS_Y_MC;D.PROCESOS_Y_MC3;3;Conocimientos en metodologías de optimización y mejora continua.;N3: 3 - 5 AÑO;2
FRESMEDICAL;D.PROCESOS_Y_MC;D.PROCESOS_Y_MC3;3;Conocimientos en metodologías de optimización y mejora continua.;N1: 5 - 6,5 AÑOS;2
FRESMEDICAL;D.PROCESOS_Y_MC;D.PROCESOS_Y_MC3;3;Conocimientos en metodologías de optimización y mejora continua.;N2: 6,5 - 8 AÑOS;3
FRESMEDICAL;D.PROCESOS_Y_MC;D.PROCESOS_Y_MC3;3;Conocimientos en metodologías de optimización y mejora continua.;N3: 8 - 10 AÑOS;3
FRESMEDICAL;D.PROCESOS_Y_MC;D.PROCESOS_Y_MC3;3;Conocimientos en metodologías de optimización y mejora continua.;N1: 10 - 13 AÑOS;4
FRESMEDICAL;D.PROCESOS_Y_MC;D.PROCESOS_Y_MC3;3;Conocimientos en metodologías de optimización y mejora continua.;N2: 13 - 16 AÑOS;4
FRESMEDICAL;D.PROCESOS_Y_MC;D.PROCESOS_Y_MC3;3;Conocimientos en metodologías de optimización y mejora continua.;N3: 16 - 20 AÑOS;5
FRESMEDICAL;D.PROCESOS_Y_MC;D.PROCESOS_Y_MC3;3;Conocimientos en metodologías de optimización y mejora continua.;N1: 20 - 24 AÑOS;5
FRESMEDICAL;D.PROCESOS_Y_MC;D.PROCESOS_Y_MC3;3;Conocimientos en metodologías de optimización y mejora continua.;N2: 24 - 30 AÑOS;5
FRESMEDICAL;D.PROCESOS_Y_MC;D.PROCESOS_Y_MC3;3;Conocimientos en metodologías de optimización y mejora continua.;N3: 30 - 38 AÑOS;5
FRESMEDICAL;D.PROCESOS_Y_MC;D.PROCESOS_Y_MC4;4;Conocimientos de los aspectos regulatorios aplicables al producto médico.;N1: 6M A 1,5 AÑO;2
FRESMEDICAL;D.PROCESOS_Y_MC;D.PROCESOS_Y_MC4;4;Conocimientos de los aspectos regulatorios aplicables al producto médico.;N2: 1,5 - 3 AÑO;2
FRESMEDICAL;D.PROCESOS_Y_MC;D.PROCESOS_Y_MC4;4;Conocimientos de los aspectos regulatorios aplicables al producto médico.;N3: 3 - 5 AÑO;3
FRESMEDICAL;D.PROCESOS_Y_MC;D.PROCESOS_Y_MC4;4;Conocimientos de los aspectos regulatorios aplicables al producto médico.;N1: 5 - 6,5 AÑOS;3
FRESMEDICAL;D.PROCESOS_Y_MC;D.PROCESOS_Y_MC4;4;Conocimientos de los aspectos regulatorios aplicables al producto médico.;N2: 6,5 - 8 AÑOS;4
FRESMEDICAL;D.PROCESOS_Y_MC;D.PROCESOS_Y_MC4;4;Conocimientos de los aspectos regulatorios aplicables al producto médico.;N3: 8 - 10 AÑOS;4
FRESMEDICAL;D.PROCESOS_Y_MC;D.PROCESOS_Y_MC4;4;Conocimientos de los aspectos regulatorios aplicables al producto médico.;N1: 10 - 13 AÑOS;4
FRESMEDICAL;D.PROCESOS_Y_MC;D.PROCESOS_Y_MC4;4;Conocimientos de los aspectos regulatorios aplicables al producto médico.;N2: 13 - 16 AÑOS;5
FRESMEDICAL;D.PROCESOS_Y_MC;D.PROCESOS_Y_MC4;4;Conocimientos de los aspectos regulatorios aplicables al producto médico.;N3: 16 - 20 AÑOS;5
FRESMEDICAL;D.PROCESOS_Y_MC;D.PROCESOS_Y_MC4;4;Conocimientos de los aspectos regulatorios aplicables al producto médico.;N1: 20 - 24 AÑOS;5
FRESMEDICAL;D.PROCESOS_Y_MC;D.PROCESOS_Y_MC4;4;Conocimientos de los aspectos regulatorios aplicables al producto médico.;N2: 24 - 30 AÑOS;5
FRESMEDICAL;D.PROCESOS_Y_MC;D.PROCESOS_Y_MC4;4;Conocimientos de los aspectos regulatorios aplicables al producto médico.;N3: 30 - 38 AÑOS;5
FRESMEDICAL;D.PROCESOS_Y_MC;D.PROCESOS_Y_MC5;5;Conocimientos en metodologías de estrategias de mercado;N1: 6M A 1,5 AÑO;1
FRESMEDICAL;D.PROCESOS_Y_MC;D.PROCESOS_Y_MC5;5;Conocimientos en metodologías de estrategias de mercado;N2: 1,5 - 3 AÑO;1
FRESMEDICAL;D.PROCESOS_Y_MC;D.PROCESOS_Y_MC5;5;Conocimientos en metodologías de estrategias de mercado;N3: 3 - 5 AÑO;2
FRESMEDICAL;D.PROCESOS_Y_MC;D.PROCESOS_Y_MC5;5;Conocimientos en metodologías de estrategias de mercado;N1: 5 - 6,5 AÑOS;2
FRESMEDICAL;D.PROCESOS_Y_MC;D.PROCESOS_Y_MC5;5;Conocimientos en metodologías de estrategias de mercado;N2: 6,5 - 8 AÑOS;2
FRESMEDICAL;D.PROCESOS_Y_MC;D.PROCESOS_Y_MC5;5;Conocimientos en metodologías de estrategias de mercado;N3: 8 - 10 AÑOS;2
FRESMEDICAL;D.PROCESOS_Y_MC;D.PROCESOS_Y_MC5;5;Conocimientos en metodologías de estrategias de mercado;N1: 10 - 13 AÑOS;3
FRESMEDICAL;D.PROCESOS_Y_MC;D.PROCESOS_Y_MC5;5;Conocimientos en metodologías de estrategias de mercado;N2: 13 - 16 AÑOS;3
FRESMEDICAL;D.PROCESOS_Y_MC;D.PROCESOS_Y_MC5;5;Conocimientos en metodologías de estrategias de mercado;N3: 16 - 20 AÑOS;4
FRESMEDICAL;D.PROCESOS_Y_MC;D.PROCESOS_Y_MC5;5;Conocimientos en metodologías de estrategias de mercado;N1: 20 - 24 AÑOS;4
FRESMEDICAL;D.PROCESOS_Y_MC;D.PROCESOS_Y_MC5;5;Conocimientos en metodologías de estrategias de mercado;N2: 24 - 30 AÑOS;5
FRESMEDICAL;D.PROCESOS_Y_MC;D.PROCESOS_Y_MC5;5;Conocimientos en metodologías de estrategias de mercado;N3: 30 - 38 AÑOS;5
FRESMEDICAL;D.PROCESOS_Y_MC;D.PROCESOS_Y_MC6;6;Conocimientos en Sistema de Gestión de la Calidad de productos sanitarios (ISO 13485);N1: 6M A 1,5 AÑO;2
FRESMEDICAL;D.PROCESOS_Y_MC;D.PROCESOS_Y_MC6;6;Conocimientos en Sistema de Gestión de la Calidad de productos sanitarios (ISO 13485);N2: 1,5 - 3 AÑO;2
FRESMEDICAL;D.PROCESOS_Y_MC;D.PROCESOS_Y_MC6;6;Conocimientos en Sistema de Gestión de la Calidad de productos sanitarios (ISO 13485);N3: 3 - 5 AÑO;3
FRESMEDICAL;D.PROCESOS_Y_MC;D.PROCESOS_Y_MC6;6;Conocimientos en Sistema de Gestión de la Calidad de productos sanitarios (ISO 13485);N1: 5 - 6,5 AÑOS;3
FRESMEDICAL;D.PROCESOS_Y_MC;D.PROCESOS_Y_MC6;6;Conocimientos en Sistema de Gestión de la Calidad de productos sanitarios (ISO 13485);N2: 6,5 - 8 AÑOS;4
FRESMEDICAL;D.PROCESOS_Y_MC;D.PROCESOS_Y_MC6;6;Conocimientos en Sistema de Gestión de la Calidad de productos sanitarios (ISO 13485);N3: 8 - 10 AÑOS;4
FRESMEDICAL;D.PROCESOS_Y_MC;D.PROCESOS_Y_MC6;6;Conocimientos en Sistema de Gestión de la Calidad de productos sanitarios (ISO 13485);N1: 10 - 13 AÑOS;4
FRESMEDICAL;D.PROCESOS_Y_MC;D.PROCESOS_Y_MC6;6;Conocimientos en Sistema de Gestión de la Calidad de productos sanitarios (ISO 13485);N2: 13 - 16 AÑOS;4
FRESMEDICAL;D.PROCESOS_Y_MC;D.PROCESOS_Y_MC6;6;Conocimientos en Sistema de Gestión de la Calidad de productos sanitarios (ISO 13485);N3: 16 - 20 AÑOS;5
FRESMEDICAL;D.PROCESOS_Y_MC;D.PROCESOS_Y_MC6;6;Conocimientos en Sistema de Gestión de la Calidad de productos sanitarios (ISO 13485);N1: 20 - 24 AÑOS;5
FRESMEDICAL;D.PROCESOS_Y_MC;D.PROCESOS_Y_MC6;6;Conocimientos en Sistema de Gestión de la Calidad de productos sanitarios (ISO 13485);N2: 24 - 30 AÑOS;5
FRESMEDICAL;D.PROCESOS_Y_MC;D.PROCESOS_Y_MC6;6;Conocimientos en Sistema de Gestión de la Calidad de productos sanitarios (ISO 13485);N3: 30 - 38 AÑOS;5
FRESMEDICAL;D.PROCESOS_Y_MC;D.PROCESOS_Y_MC7;7;Conocimientos en metodologías de liderazgo;N1: 6M A 1,5 AÑO;1
FRESMEDICAL;D.PROCESOS_Y_MC;D.PROCESOS_Y_MC7;7;Conocimientos en metodologías de liderazgo;N2: 1,5 - 3 AÑO;2
FRESMEDICAL;D.PROCESOS_Y_MC;D.PROCESOS_Y_MC7;7;Conocimientos en metodologías de liderazgo;N3: 3 - 5 AÑO;2
FRESMEDICAL;D.PROCESOS_Y_MC;D.PROCESOS_Y_MC7;7;Conocimientos en metodologías de liderazgo;N1: 5 - 6,5 AÑOS;3
FRESMEDICAL;D.PROCESOS_Y_MC;D.PROCESOS_Y_MC7;7;Conocimientos en metodologías de liderazgo;N2: 6,5 - 8 AÑOS;3
FRESMEDICAL;D.PROCESOS_Y_MC;D.PROCESOS_Y_MC7;7;Conocimientos en metodologías de liderazgo;N3: 8 - 10 AÑOS;4
FRESMEDICAL;D.PROCESOS_Y_MC;D.PROCESOS_Y_MC7;7;Conocimientos en metodologías de liderazgo;N1: 10 - 13 AÑOS;4
FRESMEDICAL;D.PROCESOS_Y_MC;D.PROCESOS_Y_MC7;7;Conocimientos en metodologías de liderazgo;N2: 13 - 16 AÑOS;5
FRESMEDICAL;D.PROCESOS_Y_MC;D.PROCESOS_Y_MC7;7;Conocimientos en metodologías de liderazgo;N3: 16 - 20 AÑOS;5
FRESMEDICAL;D.PROCESOS_Y_MC;D.PROCESOS_Y_MC7;7;Conocimientos en metodologías de liderazgo;N1: 20 - 24 AÑOS;5
FRESMEDICAL;D.PROCESOS_Y_MC;D.PROCESOS_Y_MC7;7;Conocimientos en metodologías de liderazgo;N2: 24 - 30 AÑOS;5
FRESMEDICAL;D.PROCESOS_Y_MC;D.PROCESOS_Y_MC7;7;Conocimientos en metodologías de liderazgo;N3: 30 - 38 AÑOS;5
FRESMEDICAL;D.PROCESOS_Y_MC;D.PROCESOS_Y_MC8;8;Conocimientos en gestión del equipo;N1: 6M A 1,5 AÑO;1
FRESMEDICAL;D.PROCESOS_Y_MC;D.PROCESOS_Y_MC8;8;Conocimientos en gestión del equipo;N2: 1,5 - 3 AÑO;2
FRESMEDICAL;D.PROCESOS_Y_MC;D.PROCESOS_Y_MC8;8;Conocimientos en gestión del equipo;N3: 3 - 5 AÑO;2
FRESMEDICAL;D.PROCESOS_Y_MC;D.PROCESOS_Y_MC8;8;Conocimientos en gestión del equipo;N1: 5 - 6,5 AÑOS;3
FRESMEDICAL;D.PROCESOS_Y_MC;D.PROCESOS_Y_MC8;8;Conocimientos en gestión del equipo;N2: 6,5 - 8 AÑOS;3
